"","Season","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","Team1P","Team1HomeW","Team1HomeD","Team1HomeL","Team1HomeGF","Team1HomeGA","Team1AwayW","Team1AwayD","Team1AwayL","Team1AwayGF","Team1AwayGA","Team1GD","Team1Pts","Team2P","Team2HomeW","Team2HomeD","Team2HomeL","Team2HomeGF","Team2HomeGA","Team2AwayW","Team2AwayD","Team2AwayL","Team2AwayGF","Team2AwayGA","Team2GD","Team2Pts"
"2836",8,"E0","26/12/05","Tottenham","Birmingham",2,0,"H",17,5,3,1,13,7,3,4,1,12,9,9,31,16,1,1,6,5,12,2,2,4,6,11,-12,12
"2837",8,"E0","26/12/05","Wigan","Man City",4,3,"H",17,5,1,3,12,8,4,0,4,7,10,1,28,17,5,2,2,13,6,3,1,4,11,11,7,27
"2838",8,"E0","28/12/05","Arsenal","Portsmouth",4,0,"H",17,7,0,1,16,4,2,2,5,7,11,8,29,18,1,4,4,5,11,2,1,6,9,16,-13,14
"2839",8,"E0","28/12/05","Birmingham","Man United",2,2,"D",17,1,1,6,5,12,2,2,5,6,13,-14,12,18,5,3,1,16,5,7,1,1,18,9,20,40
"2840",8,"E0","28/12/05","Everton","Liverpool",1,3,"A",18,2,1,5,4,11,3,1,6,5,16,-18,17,16,7,1,1,15,4,3,3,1,7,4,14,34
"2841",8,"E0","28/12/05","Fulham","Aston Villa",3,3,"D",18,5,1,2,12,8,0,3,7,8,17,-5,19,18,3,2,4,11,12,2,3,4,9,14,-6,20
"2842",8,"E0","28/12/05","Man City","Chelsea",0,1,"A",18,5,2,2,13,6,3,1,5,14,15,6,27,18,10,0,0,26,6,6,1,1,14,3,31,49
"2843",8,"E0","28/12/05","West Brom","Tottenham",2,0,"H",18,4,1,4,14,12,0,3,6,3,16,-11,16,18,6,3,1,15,7,3,4,1,12,9,11,34
"2844",8,"E0","28/12/05","West Ham","Wigan",0,2,"A",18,4,1,3,14,10,3,4,3,12,13,3,26,18,6,1,3,16,11,4,0,4,7,10,2,31
"2845",8,"E0","31/12/05","Aston Villa","Arsenal",0,0,"D",19,3,2,4,11,12,2,4,4,12,17,-6,21,18,8,0,1,20,4,2,2,5,7,11,12,32
"2846",8,"E0","31/12/05","Charlton","West Ham",2,0,"H",17,2,1,6,9,16,5,0,3,12,11,-6,22,19,4,1,4,14,12,3,4,3,12,13,1,26
"2847",8,"E0","31/12/05","Chelsea","Birmingham",2,0,"H",19,10,0,0,26,6,7,1,1,15,3,32,52,18,1,2,6,7,14,2,2,5,6,13,-14,13
"2848",8,"E0","31/12/05","Liverpool","West Brom",1,0,"H",17,7,1,1,15,4,4,3,1,10,5,16,37,19,5,1,4,16,12,0,3,6,3,16,-9,19
"2849",8,"E0","31/12/05","Man United","Bolton",4,1,"H",19,5,3,1,16,5,7,2,1,20,11,20,41,17,5,2,1,9,2,4,2,3,13,12,8,31
"2850",8,"E0","31/12/05","Middlesbrough","Man City",0,0,"D",18,3,4,3,15,17,2,1,5,8,11,-5,20,19,5,2,3,13,7,3,1,5,14,15,5,27
"2851",8,"E0","31/12/05","Portsmouth","Fulham",1,0,"H",19,1,4,4,5,11,2,1,7,9,20,-17,14,19,5,2,2,15,11,0,3,7,8,17,-5,20
"2852",8,"E0","31/12/05","Sunderland","Everton",0,1,"A",18,0,3,7,7,20,1,0,7,7,15,-21,6,19,2,1,6,5,14,3,1,6,5,16,-20,17
"2853",8,"E0","31/12/05","Tottenham","Newcastle",2,0,"H",19,6,3,1,15,7,3,4,2,12,11,9,34,18,4,3,1,8,6,3,1,6,10,13,-1,25
"2854",8,"E0","31/12/05","Wigan","Blackburn",0,3,"A",19,6,1,3,16,11,5,0,4,9,10,4,34,18,5,1,2,13,9,2,2,6,8,15,-3,24
"2855",8,"E0","02/01/06","Birmingham","Wigan",2,0,"H",19,1,2,6,7,14,2,2,6,6,15,-16,13,20,6,1,4,16,14,5,0,4,9,10,1,34
"2856",8,"E0","02/01/06","Blackburn","Portsmouth",2,1,"H",19,5,1,2,13,9,3,2,6,11,15,0,27,20,2,4,4,6,11,2,1,7,9,20,-16,17
"2857",8,"E0","02/01/06","Bolton","Liverpool",2,2,"D",18,5,2,1,9,2,4,2,4,14,16,5,31,18,8,1,1,16,4,4,3,1,10,5,17,40
"2858",8,"E0","02/01/06","Everton","Charlton",3,1,"H",20,2,1,6,5,14,4,1,6,6,16,-19,20,18,3,1,6,11,16,5,0,3,12,11,-4,25
"2859",8,"E0","02/01/06","Fulham","Sunderland",2,1,"H",20,5,2,2,15,11,0,3,8,8,18,-6,20,19,0,3,8,7,21,1,0,7,7,15,-22,6
"2860",8,"E0","02/01/06","Newcastle","Middlesbrough",2,2,"D",19,4,3,1,8,6,3,1,7,10,15,-3,25,19,3,5,3,15,17,2,1,5,8,11,-5,21
"2861",8,"E0","02/01/06","West Brom","Aston Villa",1,2,"A",20,5,1,4,16,12,0,3,7,3,17,-10,19,20,3,3,4,11,12,2,4,4,12,17,-6,22
"2862",8,"E0","02/01/06","West Ham","Chelsea",1,3,"A",20,4,1,4,14,12,3,4,4,12,15,-1,26,20,11,0,0,28,6,7,1,1,15,3,34,55
"2863",8,"E0","03/01/06","Arsenal","Man United",0,0,"D",19,8,0,1,20,4,2,3,5,7,11,12,33,20,6,3,1,20,6,7,2,1,20,11,23,44
"2864",8,"E0","04/01/06","Man City","Tottenham",0,2,"A",20,5,2,3,13,7,3,2,5,14,15,5,28,20,7,3,1,17,7,3,4,2,12,11,11,37
"2865",8,"E0","14/01/06","Arsenal","Middlesbrough",7,0,"H",20,8,1,1,20,4,2,3,5,7,11,12,34,20,3,5,3,15,17,2,2,5,10,13,-5,22
"2866",8,"E0","14/01/06","Aston Villa","West Ham",1,2,"A",21,3,3,4,11,12,3,4,4,14,18,-5,25,21,4,1,5,15,15,3,4,4,12,15,-3,26
"2867",8,"E0","14/01/06","Blackburn","Bolton",0,0,"D",20,6,1,2,15,10,3,2,6,11,15,1,30,19,5,3,1,11,4,4,2,4,14,16,5,32
"2868",8,"E0","14/01/06","Charlton","Birmingham",2,0,"H",19,3,1,6,11,16,5,0,4,13,14,-6,25,20,2,2,6,9,14,2,2,6,6,15,-14,16
"2869",8,"E0","14/01/06","Fulham","Newcastle",1,0,"H",21,6,2,2,17,12,0,3,8,8,18,-5,23,20,4,4,1,10,8,3,1,7,10,15,-3,26
"2870",8,"E0","14/01/06","Liverpool","Tottenham",1,0,"H",19,8,1,1,16,4,4,4,1,12,7,17,41,21,7,3,1,17,7,4,4,2,14,11,13,40
"2871",8,"E0","14/01/06","Man City","Man United",3,1,"H",21,5,2,4,13,9,3,2,5,14,15,3,28,21,6,3,1,20,6,7,3,1,20,11,23,45
"2872",8,"E0","14/01/06","Portsmouth","Everton",0,1,"A",21,2,4,4,6,11,2,1,8,10,22,-17,17,21,3,1,6,8,15,4,1,6,6,16,-17,23
"2873",8,"E0","15/01/06","Sunderland","Chelsea",1,2,"A",20,0,3,8,7,21,1,0,8,8,17,-23,6,21,11,0,0,28,6,8,1,1,18,4,36,58
"2874",8,"E0","15/01/06","Wigan","West Brom",0,1,"A",21,6,1,4,16,14,5,0,5,9,12,-1,34,21,5,1,5,17,14,0,3,7,3,17,-11,19
"2875",8,"E0","21/01/06","Birmingham","Portsmouth",5,0,"H",21,2,2,6,9,14,2,2,7,6,17,-16,16,22,2,4,5,6,12,2,1,8,10,22,-18,17
"2876",8,"E0","21/01/06","Bolton","Man City",2,0,"H",20,5,3,1,11,4,4,3,4,14,16,5,33,22,6,2,4,16,10,3,2,5,14,15,5,31
"2877",8,"E0","21/01/06","Everton","Arsenal",1,0,"H",22,3,1,6,8,15,5,1,6,7,16,-16,26,21,9,1,1,27,4,2,3,5,7,11,19,37
"2878",8,"E0","21/01/06","Middlesbrough","Wigan",2,3,"A",21,3,5,3,15,17,2,2,6,10,20,-12,22,22,6,1,5,16,15,5,0,5,9,12,-2,34
"2879",8,"E0","21/01/06","Newcastle","Blackburn",0,1,"A",21,4,4,1,10,8,3,1,8,10,16,-4,26,21,6,2,2,15,10,3,2,6,11,15,1,31
"2880",8,"E0","21/01/06","Tottenham","Aston Villa",0,0,"D",22,7,3,1,17,7,4,4,3,14,12,12,40,22,3,3,5,12,14,3,4,4,14,18,-6,25
"2881",8,"E0","21/01/06","West Brom","Sunderland",0,1,"A",22,5,1,5,17,14,1,3,7,4,17,-10,22,21,0,3,9,8,23,1,0,8,8,17,-24,6
"2882",8,"E0","22/01/06","Chelsea","Charlton",1,1,"D",22,11,0,0,28,6,9,1,1,20,5,37,61,20,4,1,6,13,16,5,0,4,13,14,-4,28
"2883",8,"E0","22/01/06","Man United","Liverpool",1,0,"H",22,6,3,1,20,6,7,3,2,21,14,21,45,20,9,1,1,17,4,4,4,1,12,7,18,44
"2884",8,"E0","23/01/06","West Ham","Fulham",2,1,"H",22,4,1,5,15,15,4,4,4,14,16,-2,29,22,7,2,2,18,12,0,3,8,8,18,-4,26
"2885",8,"E0","31/01/06","Charlton","West Brom",0,0,"D",21,4,1,6,13,16,5,1,4,14,15,-4,29,23,5,1,6,17,15,1,3,7,4,17,-11,22
"2886",8,"E0","31/01/06","Fulham","Tottenham",1,0,"H",23,7,2,2,18,12,0,3,9,9,20,-5,26,23,7,4,1,17,7,4,4,3,14,12,12,41
"2887",8,"E0","31/01/06","Sunderland","Middlesbrough",0,3,"A",22,0,3,9,8,23,2,0,8,9,17,-23,9,22,3,5,4,17,20,2,2,6,10,20,-13,22
"2888",8,"E0","31/01/06","Wigan","Everton",1,1,"D",23,6,1,5,16,15,6,0,5,12,14,-1,37,23,4,1,6,9,15,5,1,6,7,16,-15,29
"2889",8,"E0","01/02/06","Arsenal","West Ham",2,3,"A",22,9,1,1,27,4,2,3,6,7,12,18,37,23,5,1,5,17,16,4,4,4,14,16,-1,32
"2890",8,"E0","01/02/06","Aston Villa","Chelsea",1,1,"D",23,3,3,5,12,14,3,5,4,14,18,-6,26,23,11,1,0,29,7,9,1,1,20,5,37,62
"2891",8,"E0","01/02/06","Blackburn","Man United",4,3,"H",22,6,2,2,15,10,4,2,6,12,15,2,34,23,7,3,1,21,6,7,3,2,21,14,22,48
"2892",8,"E0","01/02/06","Liverpool","Birmingham",1,1,"D",21,9,1,1,17,4,4,4,2,12,8,17,44,22,3,2,6,14,14,2,2,7,6,17,-11,19
"2893",8,"E0","01/02/06","Man City","Newcastle",3,0,"H",23,6,2,4,16,10,3,2,6,14,17,3,31,22,4,4,2,10,9,3,1,8,10,16,-5,26
"2894",8,"E0","01/02/06","Portsmouth","Bolton",1,1,"D",23,2,4,5,6,12,2,1,9,10,27,-23,17,21,6,3,1,13,4,4,3,4,14,16,7,36
"2895",8,"E0","04/02/06","Birmingham","Arsenal",0,2,"A",23,3,2,6,14,14,2,3,7,7,18,-11,20,23,9,1,2,29,7,2,3,6,7,12,17,37
"2896",8,"E0","04/02/06","Bolton","Wigan",1,1,"D",22,6,3,1,13,4,4,4,4,15,17,7,37,24,6,2,5,17,16,6,0,5,12,14,-1,38
"2897",8,"E0","04/02/06","Everton","Man City",1,0,"H",24,4,1,6,9,15,5,2,6,8,17,-15,30,24,7,2,4,19,10,3,2,6,14,17,6,34
"2898",8,"E0","04/02/06","Man United","Fulham",4,2,"H",24,7,3,1,21,6,7,3,3,24,18,21,48,24,8,2,2,19,12,0,3,9,9,20,-4,29
"2899",8,"E0","04/02/06","Middlesbrough","Aston Villa",0,4,"A",23,3,5,4,17,20,3,2,6,13,20,-10,25,24,3,4,5,13,15,3,5,4,14,18,-6,27
"2900",8,"E0","04/02/06","Newcastle","Portsmouth",2,0,"H",23,4,4,2,10,9,3,1,9,10,19,-8,26,24,2,5,5,7,13,2,1,9,10,27,-23,18
"2901",8,"E0","04/02/06","West Brom","Blackburn",2,0,"H",24,5,1,6,17,15,1,4,7,4,17,-11,23,23,7,2,2,19,13,4,2,6,12,15,3,37
"2902",8,"E0","04/02/06","West Ham","Sunderland",2,0,"H",24,5,1,5,17,16,5,4,4,17,18,0,35,23,0,3,10,8,26,2,0,8,9,17,-26,9
"2903",8,"E0","05/02/06","Chelsea","Liverpool",2,0,"H",24,11,1,0,29,7,9,2,1,21,6,37,63,22,9,2,1,18,5,4,4,2,12,8,17,45
"2904",8,"E0","05/02/06","Tottenham","Charlton",3,1,"H",24,7,4,1,17,7,4,4,4,14,13,11,41,22,4,2,6,13,16,5,1,4,14,15,-4,30
"2905",8,"E0","08/02/06","Charlton","Liverpool",2,0,"H",23,4,2,6,13,16,5,1,5,15,18,-6,30,23,9,2,1,18,5,4,4,3,12,10,15,45
"2906",8,"E0","11/02/06","Arsenal","Bolton",1,1,"D",24,9,1,2,29,7,3,3,6,9,12,19,40,23,6,4,1,14,5,4,4,4,15,17,7,38
"2907",8,"E0","11/02/06","Aston Villa","Newcastle",1,2,"A",25,3,4,5,13,15,4,5,4,18,18,-2,30,24,5,4,2,12,9,3,1,9,10,19,-6,29
"2908",8,"E0","11/02/06","Everton","Blackburn",1,0,"H",25,5,1,6,10,15,5,2,6,8,17,-14,33,24,7,2,2,19,13,4,2,7,12,17,1,37
"2909",8,"E0","11/02/06","Fulham","West Brom",6,1,"H",25,8,2,2,19,12,0,3,10,11,24,-6,29,25,6,1,6,19,15,1,4,7,4,17,-9,26
"2910",8,"E0","11/02/06","Middlesbrough","Chelsea",3,0,"H",24,3,5,5,17,24,3,2,6,13,20,-14,25,25,12,1,0,31,7,9,2,1,21,6,39,66
"2911",8,"E0","11/02/06","Portsmouth","Man United",1,3,"A",25,2,5,5,7,13,2,1,10,10,29,-25,18,25,8,3,1,25,8,7,3,3,24,18,23,51
"2912",8,"E0","11/02/06","Wigan","Liverpool",0,1,"A",25,6,2,5,17,16,6,1,5,13,15,-1,39,24,9,2,1,18,5,4,4,4,12,12,13,45
"2913",8,"E0","12/02/06","Man City","Charlton",3,2,"H",25,7,2,4,19,10,3,2,7,14,18,5,34,24,5,2,6,15,16,5,1,5,15,18,-4,33
"2914",8,"E0","12/02/06","Sunderland","Tottenham",1,1,"D",24,0,3,10,8,26,2,0,9,9,19,-28,9,25,8,4,1,20,8,4,4,4,14,13,13,44
"2915",8,"E0","13/02/06","West Ham","Birmingham",3,0,"H",25,6,1,5,19,16,5,4,4,17,18,2,38,24,3,2,7,14,16,2,3,7,7,18,-13,20
"2916",8,"E0","14/02/06","Liverpool","Arsenal",1,0,"H",25,9,2,1,18,5,5,4,4,13,12,14,48,25,9,2,2,30,8,3,3,6,9,12,19,41
"2917",8,"E0","15/02/06","Blackburn","Sunderland",2,0,"H",25,7,2,2,19,13,4,2,8,12,18,0,37,25,0,4,10,9,27,2,0,9,9,19,-28,10
"2918",8,"E0","19/02/06","Tottenham","Wigan",2,2,"D",26,8,4,1,20,8,4,5,4,15,14,13,45,26,6,2,6,17,17,6,1,5,13,15,-2,39
"2919",8,"E0","22/02/06","Newcastle","Charlton",0,0,"D",25,5,4,2,12,9,4,1,9,12,20,-5,32,25,5,2,6,15,16,5,1,6,17,21,-5,33
"2920",8,"E0","25/02/06","Birmingham","Sunderland",1,0,"H",25,3,2,7,14,16,2,3,8,7,21,-16,20,26,0,4,10,9,27,2,0,10,9,21,-30,10
"2921",8,"E0","25/02/06","Blackburn","Arsenal",1,0,"H",26,8,2,2,21,13,4,2,8,12,18,2,40,26,9,2,2,30,8,3,3,7,9,13,18,41
"2922",8,"E0","25/02/06","Charlton","Aston Villa",0,0,"D",26,5,2,6,15,16,5,2,6,17,21,-5,34,26,3,4,6,14,17,4,5,4,18,18,-3,30
"2923",8,"E0","25/02/06","Chelsea","Portsmouth",2,0,"H",26,12,1,0,31,7,9,2,2,21,9,36,66,26,2,5,6,8,16,2,1,10,10,29,-27,18
"2924",8,"E0","25/02/06","Newcastle","Everton",2,0,"H",26,5,5,2,12,9,4,1,9,12,20,-5,33,26,6,1,6,11,15,5,2,6,8,17,-13,36
"2925",8,"E0","26/02/06","Bolton","Fulham",2,1,"H",24,6,4,1,14,5,4,5,4,16,18,7,39,26,9,2,2,25,13,0,3,10,11,24,-1,32
"2926",8,"E0","26/02/06","Liverpool","Man City",1,0,"H",26,10,2,1,19,5,5,4,4,13,12,15,51,26,8,2,4,22,12,3,2,7,14,18,6,37
"2927",8,"E0","26/02/06","West Brom","Middlesbrough",0,2,"A",26,6,1,6,19,15,1,4,8,5,23,-14,26,25,4,5,5,20,24,3,2,6,13,20,-11,28
"2928",8,"E0","04/03/06","Aston Villa","Portsmouth",1,0,"H",27,3,4,6,14,17,4,6,4,18,18,-3,31,27,2,5,6,8,16,2,1,11,10,31,-29,18
"2929",8,"E0","04/03/06","Fulham","Arsenal",0,4,"A",27,9,2,2,25,13,0,3,11,12,26,-2,32,27,9,2,2,30,8,3,3,8,9,14,17,41
"2930",8,"E0","04/03/06","Liverpool","Charlton",0,0,"D",27,11,2,1,20,5,5,4,4,13,12,16,54,27,5,3,6,15,16,5,2,6,17,21,-5,35
"2931",8,"E0","04/03/06","Middlesbrough","Birmingham",1,0,"H",26,4,5,5,20,24,4,2,6,15,20,-9,31,26,4,2,7,15,16,2,3,8,7,21,-15,23
"2932",8,"E0","04/03/06","Newcastle","Bolton",3,1,"H",27,6,5,2,14,9,4,1,9,12,20,-3,36,25,7,4,1,16,6,4,5,4,16,18,8,42
"2933",8,"E0","04/03/06","West Brom","Chelsea",1,2,"A",27,6,1,7,19,17,1,4,8,5,23,-16,26,27,13,1,0,33,7,9,2,2,21,9,38,69
"2934",8,"E0","04/03/06","West Ham","Everton",2,2,"D",26,7,1,5,22,16,5,4,4,17,18,5,41,27,6,1,6,11,15,5,2,7,8,19,-15,36
"2935",8,"E0","05/03/06","Man City","Sunderland",2,1,"H",27,8,2,4,22,12,3,2,8,14,19,5,37,27,0,4,10,9,27,2,0,11,9,22,-31,10
"2936",8,"E0","05/03/06","Tottenham","Blackburn",3,2,"H",27,8,5,1,22,10,4,5,4,15,14,13,46,27,9,2,2,22,13,4,2,8,12,18,3,43
"2937",8,"E0","06/03/06","Wigan","Man United",1,2,"A",27,6,2,6,17,17,6,2,5,15,17,-2,40,26,8,3,1,25,8,8,3,3,27,19,25,54
"2938",8,"E0","11/03/06","Birmingham","West Brom",1,1,"D",27,4,2,7,15,16,2,3,9,7,22,-16,23,28,6,1,8,20,19,1,4,8,5,23,-17,26
"2939",8,"E0","11/03/06","Blackburn","Aston Villa",2,0,"H",28,9,2,2,22,13,4,2,9,14,21,2,43,28,4,4,6,15,17,4,6,4,18,18,-2,34
"2940",8,"E0","11/03/06","Bolton","West Ham",4,1,"H",26,7,4,1,16,6,4,5,5,17,21,6,42,27,7,2,5,24,18,5,4,4,17,18,5,42
"2941",8,"E0","11/03/06","Chelsea","Tottenham",2,1,"H",28,13,1,0,33,7,10,2,2,23,10,39,72,28,9,5,1,25,12,4,5,4,15,14,14,49
"2942",8,"E0","11/03/06","Everton","Fulham",3,1,"H",28,6,1,6,11,15,5,3,7,10,21,-15,37,28,9,2,3,25,17,0,3,11,12,26,-6,32
"2943",8,"E0","11/03/06","Portsmouth","Man City",2,1,"H",28,2,5,6,8,16,2,1,12,10,32,-30,18,28,9,2,4,24,13,3,2,8,14,19,6,40
"2944",8,"E0","11/03/06","Sunderland","Wigan",0,1,"A",28,0,4,10,9,27,2,0,12,10,24,-32,10,28,6,2,7,18,19,6,2,5,15,17,-3,40
"2945",8,"E0","12/03/06","Arsenal","Liverpool",2,1,"H",28,9,2,2,30,8,4,3,8,13,14,21,44,28,11,3,1,20,5,5,4,4,13,12,16,55
"2946",8,"E0","12/03/06","Charlton","Middlesbrough",2,1,"H",28,5,3,6,15,16,5,3,6,17,21,-5,36,27,5,5,5,21,24,4,2,6,15,20,-8,34
"2947",8,"E0","12/03/06","Man United","Newcastle",2,0,"H",27,8,3,1,25,8,9,3,3,29,20,26,57,28,7,5,2,17,10,4,1,9,12,20,-1,39
"2948",8,"E0","15/03/06","Liverpool","Fulham",5,1,"H",29,11,3,1,20,5,5,4,5,14,14,15,55,29,9,2,3,25,17,0,3,12,13,29,-8,32
"2949",8,"E0","18/03/06","Arsenal","Charlton",3,0,"H",29,10,2,2,32,9,4,3,8,13,14,22,47,29,6,3,6,17,17,5,3,6,17,21,-4,39
"2950",8,"E0","18/03/06","Birmingham","Tottenham",0,2,"A",28,4,3,7,16,17,2,3,9,7,22,-16,24,29,9,5,1,25,12,4,5,5,16,16,13,49
"2951",8,"E0","18/03/06","Blackburn","Middlesbrough",3,2,"H",29,10,2,2,24,13,4,2,9,14,21,4,46,28,5,5,5,21,24,4,2,7,16,22,-9,34
"2952",8,"E0","18/03/06","Bolton","Sunderland",2,0,"H",27,8,4,1,20,7,4,5,5,17,21,9,45,29,0,4,11,9,28,2,0,12,10,24,-33,10
"2953",8,"E0","18/03/06","Everton","Aston Villa",4,1,"H",29,7,1,6,14,16,5,3,7,10,21,-13,40,29,4,4,6,15,17,4,6,5,18,20,-4,34
"2954",8,"E0","18/03/06","Man City","Wigan",0,1,"A",29,9,2,4,24,13,3,2,9,15,21,5,40,29,6,2,7,18,19,7,2,5,16,17,-2,43
"2955",8,"E0","18/03/06","West Brom","Man United",1,2,"A",29,6,1,8,20,19,1,5,8,6,24,-17,27,28,9,3,1,27,8,9,3,3,29,20,28,60
"2956",8,"E0","18/03/06","West Ham","Portsmouth",2,4,"A",28,7,2,5,24,18,5,4,5,18,22,2,42,29,3,5,6,10,17,2,1,12,10,32,-29,21
"2957",8,"E0","19/03/06","Fulham","Chelsea",1,0,"H",30,9,2,3,25,17,0,3,13,14,34,-12,32,29,14,1,0,35,8,10,2,2,23,10,40,75
"2958",8,"E0","19/03/06","Newcastle","Liverpool",1,3,"A",29,7,5,2,17,10,4,1,10,12,22,-3,39,30,12,3,1,25,6,5,4,5,14,14,19,58
"2959",8,"E0","25/03/06","Aston Villa","Fulham",0,0,"D",30,4,4,6,15,17,4,6,6,19,24,-7,34,31,10,2,3,26,17,0,3,13,14,34,-11,35
"2960",8,"E0","25/03/06","Chelsea","Man City",2,0,"H",30,14,1,0,35,8,10,2,3,23,11,39,75,30,9,2,5,24,14,3,2,9,15,21,4,40
"2961",8,"E0","25/03/06","Liverpool","Everton",3,1,"H",31,12,3,1,25,6,6,4,5,17,15,21,61,30,8,1,6,18,17,5,3,7,10,21,-10,43
"2962",8,"E0","25/03/06","Sunderland","Blackburn",0,1,"A",30,0,4,11,9,28,2,0,13,10,26,-35,10,30,11,2,2,27,15,4,2,9,14,21,5,49
"2963",8,"E0","25/03/06","Wigan","West Ham",1,2,"A",30,6,2,7,18,19,8,2,5,17,17,-1,46,29,7,2,6,26,22,5,4,5,18,22,0,42
"2964",8,"E0","26/03/06","Charlton","Newcastle",3,1,"H",30,6,3,6,17,17,5,3,7,17,24,-7,39,30,7,5,3,18,13,4,1,10,12,22,-5,39
"2965",8,"E0","26/03/06","Man United","Birmingham",3,0,"H",29,9,3,1,27,8,10,3,3,31,21,29,63,29,4,3,8,16,19,2,3,9,7,22,-18,24
"2966",8,"E0","26/03/06","Middlesbrough","Bolton",4,3,"H",29,5,5,5,21,24,4,2,8,18,25,-10,34,28,9,4,1,22,7,4,5,5,17,21,11,48
"2967",8,"E0","27/03/06","Tottenham","West Brom",2,1,"H",30,9,5,1,25,12,5,5,5,18,16,15,52,30,6,1,9,21,21,1,5,8,6,24,-18,27
"2968",8,"E0","29/03/06","Man United","West Ham",1,0,"H",30,10,3,1,30,8,10,3,3,31,21,32,66,30,7,2,6,26,22,6,4,5,20,23,1,45
"2969",8,"E0","01/04/06","Arsenal","Aston Villa",5,0,"H",30,11,2,2,35,9,4,3,8,13,14,25,50,31,4,5,6,15,17,4,6,6,19,24,-7,35
"2970",8,"E0","01/04/06","Birmingham","Chelsea",0,0,"D",30,4,3,8,16,19,2,3,10,7,25,-21,24,31,15,1,0,37,8,10,2,3,23,11,41,78
"2971",8,"E0","01/04/06","Bolton","Man United",1,2,"A",29,9,4,1,22,7,4,5,6,20,25,10,48,31,11,3,1,31,8,10,3,3,31,21,33,69
"2972",8,"E0","01/04/06","Everton","Sunderland",2,2,"D",31,8,1,6,18,17,5,3,8,11,24,-12,43,31,0,4,12,9,29,2,0,13,10,26,-36,10
"2973",8,"E0","01/04/06","Fulham","Portsmouth",1,3,"A",32,10,2,3,26,17,0,4,13,14,34,-11,36,30,3,5,6,10,17,3,1,12,14,34,-27,24
"2974",8,"E0","01/04/06","Newcastle","Tottenham",3,1,"H",31,7,5,3,18,13,4,1,11,13,25,-7,39,31,10,5,1,27,13,5,5,5,18,16,16,55
"2975",8,"E0","01/04/06","West Brom","Liverpool",0,2,"A",31,6,1,9,21,21,1,5,9,7,26,-19,27,32,13,3,1,28,7,6,4,5,17,15,23,64
"2976",8,"E0","02/04/06","Man City","Middlesbrough",0,1,"A",31,9,2,5,24,14,3,2,10,15,23,2,40,30,6,5,5,25,27,4,2,8,18,25,-9,37
"2977",8,"E0","02/04/06","West Ham","Charlton",0,0,"D",31,7,2,6,26,22,6,4,6,20,24,0,45,31,7,3,6,20,18,5,3,7,17,24,-5,42
"2978",8,"E0","03/04/06","Blackburn","Wigan",1,1,"D",31,11,2,2,27,15,5,2,9,15,21,6,52,31,6,2,8,19,21,8,2,5,17,17,-2,46
"2979",8,"E0","04/04/06","Birmingham","Bolton",1,0,"H",31,4,4,8,16,19,2,3,10,7,25,-21,25,30,9,4,2,23,9,4,5,6,20,25,9,48
"2980",8,"E0","08/04/06","Charlton","Everton",0,0,"D",32,7,3,6,20,18,5,4,7,17,24,-5,43,32,8,2,6,20,19,5,3,8,11,24,-12,44
"2981",8,"E0","08/04/06","Portsmouth","Blackburn",2,2,"D",31,3,5,6,10,17,4,1,12,17,35,-25,27,32,11,3,2,28,16,5,2,9,15,21,6,53
"2982",8,"E0","08/04/06","Tottenham","Man City",2,1,"H",32,10,5,1,27,13,5,5,6,19,19,14,55,32,9,2,6,24,15,3,2,10,15,23,1,40
"2983",8,"E0","08/04/06","Wigan","Birmingham",1,1,"D",32,6,2,8,19,21,8,3,5,18,18,-2,47,32,5,4,8,17,19,2,3,10,7,25,-20,28
"2984",8,"E0","09/04/06","Aston Villa","West Brom",0,0,"D",32,4,5,6,15,17,4,6,7,19,29,-12,35,32,6,1,10,21,23,1,5,9,7,26,-21,27
"2985",8,"E0","09/04/06","Chelsea","West Ham",4,1,"H",32,15,1,0,37,8,10,3,3,23,11,41,79,32,7,3,6,26,22,6,4,6,20,24,0,46
"2986",8,"E0","09/04/06","Liverpool","Bolton",1,0,"H",33,13,3,1,28,7,7,4,5,19,15,25,67,31,9,4,2,23,9,4,5,7,20,26,8,48
"2987",8,"E0","09/04/06","Man United","Arsenal",2,0,"H",32,11,3,1,31,8,11,3,3,33,22,34,72,31,12,2,2,40,9,4,3,8,13,14,30,53
"2988",8,"E0","09/04/06","Middlesbrough","Newcastle",1,2,"A",31,6,5,5,25,27,5,2,8,19,25,-8,40,32,8,5,3,21,14,4,1,11,13,25,-5,42
"2989",8,"E0","12/04/06","Portsmouth","Arsenal",1,1,"D",32,3,6,6,12,19,4,1,12,17,35,-25,28,32,12,2,2,40,9,4,3,9,13,16,28,53
"2990",8,"E0","14/04/06","Man United","Sunderland",0,0,"D",33,12,3,1,33,8,11,3,3,33,22,36,75,32,0,4,12,9,29,2,1,13,12,28,-36,11
"2991",8,"E0","15/04/06","Arsenal","West Brom",3,1,"H",33,12,2,2,40,9,4,4,9,14,17,28,54,33,6,1,10,21,23,1,6,9,7,26,-21,28
"2992",8,"E0","15/04/06","Bolton","Chelsea",0,2,"A",32,9,4,2,23,9,4,5,8,20,27,7,48,33,16,1,0,41,9,10,3,3,23,11,44,82
